	left	lines	normal	right	split
1068	-2.16664946621	-2.68702084642	-0.68	-0.0241718607721	-2.12388398755
1069	-2.54757415467	-1.49993991346	-0.68	-0.00573844717734	-2.17938155518
1070	-2.40873999456	-2.21661490763	-0.68	-0.00407539159971	-2.16039983649
1071	-1.6196345576	-1.30450870119	-0.68	-0.0126794280194	-1.80678137333
1072	-1.55505184663	-1.45543920274	-0.68	-0.00492878582458	-2.10883328922
1073	-1.75873523902	-1.49866010217	-0.68	-0.0110054522017	-2.00168798693
1074	-2.63483053395	-1.49727551217	-0.68	-0.00400528625324	-2.22556626243
1075	-2.62284039859	-1.45409631405	-0.68	-0.00931781490881	-2.67192910201
1076	-1.9311845057	-1.48998556577	-0.68	-0.00122500450403	-2.31250109156
1077	-2.67183367665	-1.49575659259	-0.64	-0.005839321571	-2.67251356544
1078	-1.54318683186	-1.49960017504	-0.64	-0.00278772036274	-1.49405292927
1079	-1.41506295454	-1.49866359773	-0.64	-0.0122389708218	-2.6384499872
1080	-2.22275959292	-1.49843328264	-0.64	-0.00814901109992	-2.13338046429
1081	-1.7996163085	-1.44564511834	-0.64	-0.00296067258778	-2.3825656299
1082	-2.65919277811	-1.49668613431	-0.64	-0.00547402306635	-1.76687237053
1083	-2.06015935434	-1.71338132166	-0.64	-0.00466659880237	-1.65732867061
1084	-2.13687910613	-1.5249941786	-0.64	-0.00237599060845	-2.218000679
1085	-2.4729441438	-2.38548075061	-0.64	-0.0344440485789	-1.58646100402
1086	-2.64451857442	-1.49101602142	-0.64	-0.0254064304934	-2.12278453607
1087	-2.6244398375	-1.49969714279	-0.6	-0.0162897618783	-2.68010562607
1088	-2.26489791225	-1.82582058163	-0.6	-0.0137783417873	-1.64585633404
1089	-2.18026256279	-1.49664607289	-0.6	-0.00458431896607	-2.57406741926
1090	-1.93577555618	-1.49126417269	-0.6	-0.0247055242966	-2.07644661305
1091	-1.39378091021	-1.49531482614	-0.6	-0.00221553003629	-2.46988050001
1092	-1.79460251111	-1.9970609096	-0.6	-0.00642926716429	-1.58398978279
1093	-2.41113384388	-1.68395379562	-0.6	-0.00129198647461	-2.68794509762
1094	-2.38521480149	-1.36594317523	-0.6	-0.0379232777801	-1.53759533855
1095	-1.77524706462	-1.44535846519	-0.6	-0.035998729806	-2.20988900199
1096	-2.0790483952	-2.05350063936	-0.6	-0.00508089152868	-2.22883841221
1097	-1.88903793759	-1.49185437625	-0.56	-0.0227741130925	-2.08664448016
1098	-1.82040484916	-1.39718001148	-0.56	-0.0180283095535	-2.14112560032
1099	-1.54929543677	-1.4983638118	-0.56	-0.0249329260215	-2.33469104192
1100	-1.98237268022	-1.89565483266	-0.56	-0.0308485740692	-1.33100286171
1101	-1.82880765484	-2.66738517385	-0.56	-0.0230478587273	-1.36773762845
1102	-1.95775654466	-2.60089341761	-0.56	-0.00950065102307	-2.34438064047
1103	-2.62270349854	-2.66459610372	-0.56	-0.0197188495935	-2.24597542435
1104	-2.36810509749	-1.46347747685	-0.56	-0.00187978482792	-2.47260647632
1105	-1.39906062749	-1.43807756699	-0.56	-0.000498742693829	-2.49833333548
1106	-2.68187795192	-1.49743880249	-0.56	-0.00895706974618	-1.6116233168
1107	-1.5302684259	-1.49965084637	-0.52	-0.0032121877907	-1.30342441961
1108	-1.97491259291	-1.49930646805	-0.52	-0.00448579644826	-1.69617910427
1109	-1.52430843344	-2.12696686298	-0.52	-0.0317827214356	-2.68041335511
1110	-1.66981931708	-1.44499655396	-0.52	-0.0215920938953	-1.48839793641
1111	-1.6705679331	-1.41092969376	-0.52	-0.03442987427	-2.57526902126
1112	-1.60999096083	-1.49968882306	-0.52	-0.0173681842843	-2.33304454589
1113	-2.36577466912	-1.29861196232	-0.52	-0.0419617952993	-1.52675386887
1114	-1.61170328419	-1.49993344846	-0.52	-0.0059190927385	-1.56265858784
1115	-2.50773596469	-1.48888951085	-0.52	-0.000126575269897	-2.06405397103
1116	-2.51351637595	-1.60650622666	-0.52	-0.00962548935379	-2.5136266104
1117	-1.46723480577	-2.23052864869	-0.48	-0.0181616340954	-1.52226959764
1118	-2.07943318205	-1.69671324649	-0.48	-0.0105696708895	-2.12834448372
1119	-1.5734314371	-1.4939093625	-0.48	-0.0121541426723	-2.27442571286
1120	-1.63335295894	-1.49789933244	-0.48	-0.0135275426168	-2.51172292215
1121	-2.32749389776	-1.47295021379	-0.48	-0.00384557467705	-1.8173727674
1122	-1.65653332547	-1.49991915426	-0.48	-0.00753977699301	-1.51307346207
1123	-2.55455275217	-1.80023840548	-0.48	-0.0146756832343	-1.28492174308
1124	-2.13594943352	-1.4841523187	-0.48	-0.0409156061114	-1.68399111447
1125	-1.7654086308	-1.42557182866	-0.48	-0.0320867829724	-1.86245091064
1126	-2.51909182761	-2.49347452339	-0.48	-0.0140650679489	-2.07466251775
1127	-1.74316709612	-2.0000371095	-0.44	-0.00133715798761	-1.4331670999
1128	-2.06861067553	-1.49860351217	-0.44	-0.0074668402078	-1.72696850199
1129	-2.1694117301	-1.49436664744	-0.44	-0.013683162609	-2.30733631208
1130	-2.65186907084	-1.48481522584	-0.44	-0.00142583541184	-2.05820792436
1131	-1.23116742215	-1.49598215572	-0.44	-0.00289457650406	-2.28487600722
1132	-2.21593376761	-2.10464377509	-0.44	-0.00730745068752	-1.45415797721
1133	-2.10143916968	-1.42637966503	-0.44	-0.000163922047766	-1.29355192554
1134	-1.69782348255	-1.4993769284	-0.44	-0.0540970489945	-2.20163190639
1135	-1.94687161192	-1.45619720365	-0.44	-0.0215979189881	-2.49696730039
1136	-2.64606332797	-1.48003145073	-0.44	-0.00359177654761	-1.76010640667
1137	-1.88161808923	-1.49788590822	-0.4	-0.00731046047472	-1.68742418898
1138	-1.23633804817	-1.49002735724	-0.4	-0.0179066389479	-2.32512766372
1139	-1.64945662401	-1.49815712385	-0.4	-0.000240406959514	-2.0603679488
1140	-2.49193447114	-1.67388939258	-0.4	-0.0222134233999	-1.75804383327
1141	-1.86379898621	-1.49965957779	-0.4	-0.00107787292967	-2.25226597229
1142	-1.47875497934	-1.49388704614	-0.4	-0.00739035461556	-2.47264140773
1143	-2.06572767399	-1.49995486096	-0.4	-0.00264039987608	-2.17530794811
1144	-1.78695115762	-1.49961826787	-0.4	-0.0253940996048	-1.52582271441
1145	-2.26967296477	-1.49896355147	-0.4	-0.00116932363159	-1.62001929439
1146	-1.86429485532	-1.49688288273	-0.4	-0.00536835582458	-1.68715656183
1147	-1.14207862765	-1.32978372615	-0.36	-0.0112731458052	-2.09457802531
1148	-1.77668524799	-1.49483837505	-0.36	-0.0210213029	-2.32813025584
1149	-1.77185240157	-1.41596382554	-0.36	-0.0102812449735	-1.95902835359
1150	-1.71452055975	-1.49713085645	-0.36	-0.00626006873166	-1.69341956875
1151	-1.73812412407	-1.49716518917	-0.36	-0.00412865904378	-2.320846663
1152	-1.67018040243	-2.0968538882	-0.36	-0.00446199554858	-2.45989643301
1153	-2.36861073846	-1.49991416514	-0.36	-0.00691419514666	-1.99083113144
1154	-1.8185069955	-1.46788852342	-0.36	-0.0108066904708	-1.88212642201
1155	-2.40141930007	-1.49994372568	-0.36	-0.0340139025711	-1.32625712272
1156	-1.26422708381	-1.49267746377	-0.36	-0.0180856391067	-1.61591885543
1157	-1.51463959083	-1.49685277018	-0.32	-0.00492452358219	-1.31611611341
1158	-2.04309178501	-1.28890125325	-0.32	-0.00572461025645	-1.35512278571
1159	-2.5617835706	-1.42724355613	-0.32	-0.003704549576	-1.49547567676
1160	-2.64094762716	-1.49989647902	-0.32	-0.00211708425718	-2.06529819969
1161	-2.47943519909	-1.49992838841	-0.32	-0.0256494051566	-1.72868640026
1162	-1.24222976006	-1.20297521952	-0.32	-0.015240300804	-1.98186831334
1163	-1.19015515971	-1.35868189832	-0.32	-0.00745002579404	-1.63775143179
1164	-1.85010884294	-1.49999680922	-0.32	-0.0305437925509	-2.62008001644
1165	-1.99061589074	-1.49985699069	-0.32	-0.0147790397276	-1.83148665607
1166	-2.05916760095	-1.4998442024	-0.32	-0.00491763969363	-1.22629907273
1167	-1.92380528045	-1.49783806841	-0.28	-0.00372266891854	-2.04690106045
1168	-1.45427305809	-1.22964726898	-0.28	-0.000515907935786	-1.43078472713
1169	-1.43361404367	-2.55345300776	-0.28	-0.00400847205705	-1.82788745495
1170	-1.55738295061	-1.49993511679	-0.28	-0.00212605273056	-1.81498594799
1171	-1.62632066278	-1.44961684245	-0.28	-0.00387231970502	-1.47623588956
1172	-1.54747465241	-1.49974149212	-0.28	-0.0231986879714	-1.37241008676
1173	-2.61287843627	-2.15840760781	-0.28	-0.0261836075475	-1.79824937593
1174	-2.3458658604	-1.49942924519	-0.28	-0.000139040906987	-2.12927215073
1175	-2.27729676263	-1.49982710663	-0.28	-0.00187068858608	-1.57414166122
1176	-2.52171019724	-1.46117075842	-0.28	-0.000583775458781	-1.46315664782
1177	-1.4093117317	-1.45329969057	-0.24	-0.00267887358464	-1.40946749823
1178	-1.33744034172	-1.48905492009	-0.24	-0.00741157943153	-1.62947538121
1179	-1.78023082758	-2.49206144916	-0.24	-0.00401575791769	-1.67503045528
1180	-1.78042494326	-1.09725607321	-0.24	-0.00344097172133	-1.55529558345
1181	-2.33204648042	-1.48238678956	-0.24	-0.00358975302047	-1.28334534064
1182	-1.81832387382	-1.48289557963	-0.24	-0.00737780349753	-1.43644993102
1183	-1.51672821174	-1.49868082066	-0.24	-0.00272960945734	-1.9902453273
1184	-1.96609131949	-1.4992054028	-0.24	-0.000480164555286	-1.44261583711
1185	-2.6480074443	-1.49657435469	-0.24	-0.0347855315792	-2.05725736422
1186	-1.93844646133	-1.46765738109	-0.24	-0.00499422717383	-1.29981088392
1187	-1.57207599235	6.58993400539e-05	-0.2	-0.00584618795589	-2.30273331296
1188	-2.00913918981	-2.08137439266	-0.2	-0.00958610658312	-1.67267453856
1189	-1.95444003312	-1.49879343826	-0.2	-0.00297287924533	-1.48869718381
1190	-1.52089914821	-1.48103146071	-0.2	-0.0112086986888	-1.88420874036
1191	-2.17701802324	-1.43485837381	-0.2	-0.0386452209969	-1.80984351145
1192	-1.95856128834	-1.49210084478	-0.2	-0.00408074241327	-1.40235997453
1193	-1.93181221711	-1.49704027763	-0.2	-0.000496185092633	-1.24740468597
1194	-2.29623441722	-1.4977509221	-0.2	-0.0164599851586	-1.83405540094
1195	-2.04074178738	-1.22899187617	-0.2	-0.00991192128757	-1.94447197915
1196	-2.34301126183	-1.29341322341	-0.2	-0.00534665189362	-1.77908000148
1197	-2.04195244303	-1.66787976073	-0.16	-0.0017534828529	-0.71034065287
1198	-2.62567164532	-0.985219045099	-0.16	-0.0107125769098	-1.21857447433
1199	-1.97869318199	0.000147663557899	-0.16	-0.00164189667488	-1.0581148809
1200	-1.32360936849	-1.4999410014	-0.16	-0.0100365349966	-1.30983964759
1201	-1.10550546235	-1.49947425306	-0.16	-0.00303447752243	-1.5233390887
1202	-1.69045835505	-0.963282789199	-0.16	-0.00900043737494	-1.8968429063
1203	-0.00948269574196	-2.23396971774	-0.16	-0.00217220279276	-1.59751787077
1204	-2.14179498853	0.000157822794402	-0.16	-0.0121691332305	-2.2328513205
1205	-1.47672178554	-1.71771926617	-0.16	-0.0013804766384	-1.82971390213
1206	-1.34338175772	-1.49616804371	-0.16	-0.000810567127554	-1.33412913669
1207	-1.71678524616	-0.905359230024	-0.12	-0.00690753829142	-1.22090467824
1208	-1.30629828729	-1.24675648983	-0.12	-0.0068730315818	-1.5720219138
1209	-1.89008911103	-1.48800093701	-0.12	-0.00913806407717	-1.7412770491
1210	-1.46484850998	-1.20198353399	-0.12	-0.0329631994285	-1.55589755341
1211	-2.35352282998	-1.49517648441	-0.12	-0.00689592431172	-2.18600759498
1212	-1.73035434494	-1.41064836076	-0.12	-0.0190013679551	-1.46225465043
1213	-1.47084289271	-1.49605327323	-0.12	-7.73029019512e-05	-2.14064823364
1214	-2.02862114561	-1.42038117774	-0.12	-0.0174186093204	-1.35079430193
1215	-1.48469536695	-1.48582417747	-0.12	-0.0024310241625	-1.72732401967
1216	-2.04381423629	-1.39830363676	-0.12	-0.00102744460094	-2.11846045469
1217	-1.58017366136	-1.49438389157	-0.0800000000002	-0.00270885770655	-1.83627933823
1218	-1.02213241752	-1.49981795316	-0.0800000000002	-0.00307114638415	-2.61649642545
1219	-0.000225714493757	0.00131271272431	-0.0800000000002	1.15305120096	-1.83954964887
1220	-1.85606395751	0.0623887706671	-0.0800000000002	-0.00839701588779	-1.12515533406
1221	-2.02733414095	-1.34458085667	-0.0800000000002	-0.0100445598103	-1.90928508106
1222	-1.56507092171	-1.45546956267	-0.0800000000002	-0.00253931005995	-1.92762327599
1223	-2.06413696816	-1.20803857142	-0.0800000000002	-0.00800991246735	-1.58630397352
1224	-1.29365272577	-1.48545793572	-0.0800000000002	-0.0186154239151	-2.11970365728
1225	-1.20348567274	-1.24492077158	-0.0800000000002	-0.00235681083754	-1.98547890247
1226	-0.862503346505	-1.49887521768	-0.0800000000002	-0.0147718812725	-1.08440763238
1227	-1.30280043157	0.00799331153718	-0.0400000000002	-0.016047674524	-1.28866943943
1228	-2.05125935541	-1.4998576857	-0.0400000000002	2.03003054267	-1.90488955345
1229	-1.69097311421	-0.963748755915	-0.0400000000002	-0.0011629779561	1.98855611313
1230	-1.37819682891	-1.49411647873	-0.0400000000002	-0.00574235306018	1.546814605
1231	-1.44406076523	0.00118566080027	-0.0400000000002	1.13968037754	1.598821568
1232	-1.99533259116	0.00322435710028	-0.0400000000002	-0.00411311083352	-1.83366348119
1233	-2.25358695778	0.00509002294507	-0.0400000000002	-0.00717320479554	-1.56258076295
1234	-0.00925293905082	-1.4992694511	-0.0400000000002	-0.00488150066553	-2.25688161311
1235	-1.32938730811	0.0618026927897	-0.0400000000002	1.43697383558	1.20047942735
1236	-1.92012876453	-1.49862377325	-0.0400000000002	-0.00611238150279	-1.84849183219
1237	-1.36669209282	0.0280922915181	-2.13162820728e-13	-2.13162820728e-13	-1.56207332579
1238	-0.0080471834593	0.00829863193264	-2.13162820728e-13	-2.13162820728e-13	2.17826795157
1239	-1.77823695526	-1.39814831694	-2.13162820728e-13	-0.0237194732806	-0.0218595590261
1240	-0.00389741131179	0.0107523241263	-2.13162820728e-13	1.20986210234	0.918100965824
1241	-0.00833907573996	3.53051014696e-05	-2.13162820728e-13	-2.13162820728e-13	1.90296334007
1242	0.0176766666254	-0.840511015325	-2.13162820728e-13	-2.13162820728e-13	-1.60699949506
1243	-0.00557851914846	0.00456927002706	-2.13162820728e-13	1.44153618229	1.43366803522
1244	-1.00904216189	0.00181780021628	-2.13162820728e-13	-0.0223787044668	0.680076989266
1245	-2.13162820728e-13	-0.00503960623625	-2.13162820728e-13	-0.000720679214937	0.0156609207333
1246	-1.47425706423	-1.09079269652	-2.13162820728e-13	-0.011038941797	1.85945081343
1247	-0.0065842142983	-1.49501027797	0.0399999999998	1.40362410461	-2.17125031222
1248	-0.00604981193069	-0.985154047874	0.0399999999998	1.98908561063	-2.20665150875
1249	-0.00606042874996	0.00130742666786	0.0399999999998	1.49902310947	-2.63149148246
1250	-0.00929113272484	8.06781492617e-07	0.0399999999998	1.69306166285	-1.9262727462
1251	-0.000754714190192	0.00176320390849	0.0399999999998	1.33018718374	1.87342923587
1252	0.00833012028151	0.00669871698654	0.0399999999998	1.88654589211	1.14777089642
1253	-0.00402192977489	0.000345207930493	0.0399999999998	1.36296522708	-1.85264136908
1254	-0.00140940283169	-2.25502867573	0.0399999999998	-0.0133576898804	2.03104687163
1255	0.000130112514831	-1.34261347357	0.0399999999998	0.985984994243	0.857575965287
1256	-0.00247740958844	-0.90548964412	0.0399999999998	0.873938078457	1.863385084
1257	-0.00213978986766	0.00178256144629	0.0799999999998	1.76598994864	1.3643643328
1258	-2.00702952537	0.0109585538871	0.0799999999998	1.11780448127	1.81867804697
1259	0.0071148055492	-1.28800420821	0.0799999999998	2.40200198577	1.43120521866
1260	0.0200019652221	0.0074274300496	0.0799999999998	1.40148579118	1.34432849925
1261	-0.0090408046937	0.00349818134109	0.0799999999998	1.56853301932	1.38102585312
1262	-0.00665141947384	0.000136600372109	0.0799999999998	1.51756149822	-1.14486022061
1263	0.000275475494216	0.000592912300999	0.0799999999998	1.3673231673	1.33391387676
1264	0.0150002311782	0.0172126817971	0.0799999999998	0.282093004246	1.49198481764
1265	-0.00819911108404	0.000111748698455	0.0799999999998	1.96211030189	1.89282754902
1266	-0.00144403829393	0.133822294796	0.0799999999998	1.5621293974	1.18109356528
1267	0.00223736379171	0.00164278532875	0.12	1.7166164855	1.74024682511
1268	-0.000839402249216	0.000235368753237	0.12	1.1519722082	1.06824952678
1269	-1.01243426342	-1.34047177918	0.12	2.08852172889	1.67309587186
1270	0.00607839578384	0.00458954610404	0.12	1.66431795337	1.31667942921
1271	0.00266259614249	0.035742927152	0.12	1.58515115628	2.39841293086
1272	0.00349432434301	-1.15485945316	0.12	1.96328364004	2.64278399311
1273	-0.0064665058073	0.00282276087938	0.12	1.37284436355	1.15800354674
1274	-0.00735728079348	0.000835353945875	0.12	1.83382922681	0.713501842295
1275	0.0107881769233	0.000166996643767	0.12	1.39601954468	1.67763211406
1276	0.000592098094932	4.1018896642e-05	0.12	1.72288543981	1.86918379534
1277	-0.00504033587985	-1.47512205195	0.16	1.79837503935	1.68732333926
1278	-0.00658789991883	0.011571357335	0.16	1.77307696202	1.94218123112
1279	-0.00374588202112	0.00442931387386	0.16	1.73133284565	1.34557566134
1280	0.00672583838309	0.0882494597103	0.16	1.49595599009	1.81926933661
1281	0.00130620968247	0.00999752627726	0.16	1.68433620276	1.64458157287
1282	0.00416907176323	0.0125489675641	0.16	1.59164421022	1.35424816014
1283	0.00614521070649	1.08415560836e-05	0.16	-0.00562357407084	0.891426616217
1284	-0.0103518837106	0.000138484488597	0.16	1.66415758582	1.55684708093
1285	0.0110490864144	0.000134158858984	0.16	1.63653165806	1.58078536417
1286	-0.00797477783227	0.00782790846577	0.16	1.78993683263	2.10466463309
1287	-0.00087228489929	0.00195076084962	0.2	1.55581631036	1.5032949485
1288	-0.00696413882967	2.18986323603e-05	0.2	2.64824315684	2.1627898355
1289	-0.00516410752165	0.000772222416165	0.2	1.79699944319	1.97495244359
1290	-0.00152176603563	0.00925952871333	0.2	1.25100105982	1.78666990491
1291	-0.00567029936962	0.000513994436247	0.2	2.64568856676	1.59080625637
1292	-0.00348436744189	6.36600239906e-05	0.2	2.0903641617	1.6029376276
1293	-0.00158063933176	0.105952352018	0.2	1.61092211662	1.86137391908
1294	-0.00354288020071	-0.87608758083	0.2	2.07699179012	1.81140424333
1295	-0.00475074795244	0.0780306396173	0.2	1.46033958277	1.54071329749
1296	0.0101823623244	0.00109595548656	0.2	1.77193647479	1.60864425144
1297	-0.00872853608774	0.156238777865	0.24	2.00931862986	2.62425687393
1298	-0.00212286396785	8.60913389608e-06	0.24	2.26672353853	1.4929248046
1299	-0.0039120393061	0.10735560677	0.24	1.6704637034	1.61032828781
1300	-1.69068331224	0.0297922739757	0.24	1.34547263934	1.41940636123
1301	0.0124319682988	0.000247272716053	0.24	2.57266237868	1.71080434795
1302	-0.00633770176219	0.0196104263226	0.24	1.37690958334	1.97135782366
1303	0.00573019903878	0.00213863620343	0.24	1.21943166775	1.52625341691
1304	-0.00934374468505	0.0215716025916	0.24	1.29886860817	1.19934369522
1305	-0.00352471647619	0.00248438542707	0.24	2.09599790372	2.65772370588
1306	0.00566875134667	5.51113806627e-05	0.24	2.38336859104	1.75744932963
1307	0.0142791290332	0.00025414237634	0.28	1.30139558464	1.71001864374
1308	-0.000680190791624	0.000465914840664	0.28	1.85617729108	1.29502351503
1309	-0.00513262898899	0.00127046785406	0.28	1.85253147462	1.2862138062
1310	-0.0093046324622	0.00849670234656	0.28	1.48300197808	2.51761699648
1311	-0.000866450720197	0.000356169412563	0.28	1.8875745859	2.2941118621
1312	-0.0011206494961	0.000791126134401	0.28	1.72249897392	1.53876399472
1313	0.00718174125439	0.000539172116147	0.28	2.31566492315	1.91700540892
1314	-0.00335096479506	0.0113657550157	0.28	1.80861523638	2.07928402657
1315	0.00387845733086	1.17606190669e-05	0.28	2.23507558309	1.55095261551
1316	-0.00844665791816	0.00244818434217	0.28	1.36011813922	1.81375818708
1317	-0.00765648558279	0.0163278280545	0.32	1.52592921901	1.73654517238
1318	0.00932208437497	0.000248200847498	0.32	1.38272348617	1.65732299305
1319	0.00349033871503	0.0200675380166	0.32	2.16845625666	1.54203434165
1320	-0.00889106996603	0.00749201818799	0.32	1.62494455727	2.60997960745
1321	0.00498499455017	0.0218332887136	0.32	1.72798349956	1.49273689392
1322	-0.00710824394955	0.108963423301	0.32	1.82592587766	1.85987909637
1323	0.0232996091268	0.00045230910416	0.32	1.70238761493	2.33363446281
1324	-0.00525427370188	7.95814451339e-06	0.32	1.92442312177	2.03845063417
1325	0.0284388644092	0.000813598551178	0.32	2.02190439729	1.4060623564
1326	-0.00623980902588	2.78362251972e-06	0.32	1.24276451283	2.4170625202
1327	0.00237148203574	0.0127083935656	0.36	1.65892971531	2.14596916483
1328	-0.00485800160685	0.00186647376393	0.36	1.82331521931	1.36990330896
1329	0.0108226583036	0.00773548691869	0.36	1.33253329297	1.77692651121
1330	-0.00616614281201	0.000242950272001	0.36	1.62769704088	1.7540264209
1331	-0.00750308681415	0.00175612573327	0.36	2.40285415934	1.73107381187
1332	-0.0092486081633	0.00889158676959	0.36	2.27562380771	1.43701630701
1333	0.000966903469174	0.000135834121671	0.36	2.63491800244	0.834893712236
1334	-0.00766605187306	0.00538375184925	0.36	2.03844493946	2.52498475846
1335	-0.0067379028561	0.00134070509465	0.36	2.63553132077	1.74929013815
1336	-0.00754894429362	0.00585951911794	0.36	1.33214738815	2.22253477783
1337	-0.00769820859184	6.16939844787e-05	0.4	2.63324940286	1.94042704798
1338	-0.00698626690437	0.000288974345173	0.4	1.40661496816	2.01396581448
1339	-0.00129417653129	0.0318379211977	0.4	1.91527091302	2.08392084044
1340	-0.00646727487012	0.00111331734237	0.4	2.26769212977	1.91676010985
1341	0.00036042026521	1.12773114632e-05	0.4	1.60956359194	2.09981043985
1342	-0.00962373981374	5.67048402736e-05	0.4	2.13534678815	1.86822049278
1343	-0.00780822559695	0.0954978589383	0.4	1.5170505023	1.67372544815
1344	0.0214077137967	7.08446916088e-06	0.4	2.66679347967	1.95729352492
1345	-0.00959493610165	0.00623480966468	0.4	1.88855589068	1.19732781682
1346	-0.00889823477866	0.00730668303601	0.4	1.53212922886	2.17835820399
1347	0.0143578221297	0.000118222776512	0.44	1.28017395361	1.37686341739
1348	0.00495627178642	0.000123852489347	0.44	1.92670846556	1.26773816183
1349	-0.00947911547315	0.0015781611161	0.44	2.38576070739	2.20250986513
1350	-0.00847409739056	0.0339659007756	0.44	1.57120416431	2.06021484625
1351	-0.00882526948157	0.0192452031637	0.44	1.64264368367	2.07997409125
1352	-0.0022191259153	3.3734003163e-05	0.44	2.60497332723	2.49173525458
1353	0.00259540953454	0.00578899334176	0.44	2.65955368808	1.77115035412
1354	0.0043222042933	0.000613281903213	0.44	2.15771910941	1.46034491178
1355	-0.0071809848547	0.021432822767	0.44	1.68121123021	1.59023209184
1356	0.00175125603566	0.000210501263568	0.44	1.61499495593	1.77408058222
1357	0.00104219012757	0.112478095634	0.48	2.25863371586	2.55742338854
1358	-0.00810016346816	1.01061495832e-05	0.48	2.2231239167	2.01911866377
1359	-0.00628854337344	-0.00296605335855	0.48	1.95161385172	2.25309688083
1360	-0.00168256554507	-1.36966552105	0.48	2.03941267238	2.5556312184
1361	-0.0029325976409	0.000206052854105	0.48	1.401997756	2.3759736333
1362	0.00196352347785	0.00565829959932	0.48	1.6324248689	1.77703069809
1363	0.012288740028	0.00217868078131	0.48	2.65371056955	1.54637327497
1364	-0.000538714602785	0.000706792398128	0.48	1.80476129933	1.51170235059
1365	0.0442393225698	5.41701526911e-05	0.48	1.89801548224	1.75481506723
1366	0.000185254370171	0.000971274994715	0.48	2.03883797877	2.52012931343
1367	-0.00773893022174	0.000422497400429	0.52	2.26562626218	1.41956108515
1368	0.00101198525392	0.000281484390173	0.52	2.20547496971	1.52586080768
1369	-0.00529488056712	0.00160640003146	0.52	1.66533960225	2.61731255908
1370	-0.000415252500169	2.25589691246e-05	0.52	1.57058895318	1.97918425838
1371	0.0257172645947	0.0172000001712	0.52	1.96951421778	2.20062616019
1372	-0.00911531640881	0.000248052099993	0.52	1.84959723355	2.57914459954
1373	-0.00700079820087	0.0333411340412	0.52	1.92157673636	1.47949632472
1374	-0.00287360947683	0.111609440349	0.52	2.18796940202	1.74298807497
1375	-0.00242797512036	0.00144824484293	0.52	2.67101765409	1.52637310895
1376	0.00811056042738	-0.00850745669173	0.52	2.26452699369	1.82820734095
1377	-0.00536485353623	0.000686243949829	0.56	1.70295148503	2.09435614832
1378	0.0158164450153	0.000170266592366	0.56	2.07045185761	1.97434526942
1379	0.0101224938829	0.000209845632917	0.56	1.65553790957	2.66957728125
1380	-0.00948148638101	0.000392109460022	0.56	1.55605864263	2.23394721527
1381	-0.000531010798242	0.00495329342594	0.56	2.36057477096	1.69179024628
1382	-0.00373992040888	1.22611698391e-05	0.56	1.76407661278	2.03427616803
1383	-0.00681381113494	0.00020478609414	0.56	1.16216843992	1.88264304636
1384	-0.00841901103163	0.000427825132409	0.56	1.99394699266	1.69706913198
1385	-0.00867641896065	0.0216189380029	0.56	2.29846533924	1.88042936896
1386	0.0305197273452	0.000675052535395	0.56	2.06922831579	1.35065424381
1387	0.018560789222	0.00698223041213	0.6	2.57799799921	1.67179223379
1388	-0.00678059586108	0.0456815113867	0.6	1.97221083339	2.58126322319
1389	-0.00396401679174	0.0575490144042	0.6	2.40598124014	2.18428786028
1390	0.00303871645785	0.000179506391812	0.6	2.10240818566	2.27787796209
1391	-0.0018995534212	0.0419470456807	0.6	1.91001328914	2.1016786703
1392	-0.00557861000787	0.000389767075416	0.6	2.67322862233	2.53175959197
1393	0.0321236167423	0.0161785870511	0.6	1.50432578936	2.48694447554
1394	0.000426410908871	0.00058599239408	0.6	1.97613064582	1.7155508735
1395	-0.00671212763021	0.000679728714654	0.6	2.19132393203	1.742560861
1396	0.000927458101907	0.000691243553121	0.6	1.79215683692	2.52843353489
1397	-0.00681166154204	0.000442565821044	0.64	1.38441936599	2.6629958882
1398	-0.00181749995045	0.000684052487397	0.64	1.28904660407	2.01114608871
1399	-0.00622901628566	5.62879950698e-05	0.64	2.39842561756	1.54559027748
1400	-0.00268669475845	0.00231947165722	0.64	1.50548352896	2.51680661574
1401	-0.00087338259818	0.00166898171697	0.64	2.28977337381	2.14716753475
1402	-0.00931710768443	0.0163747552679	0.64	1.70104632681	2.13258071253
1403	0.0073540981253	8.66665380712e-05	0.64	2.61004340036	1.9171674957
1404	0.000841325626569	0.0590395947119	0.64	2.67856261752	1.52702198879
1405	-0.0047263964223	0.0100383782131	0.64	1.82809611697	2.20068036332
1406	0.00168673734753	0.000522067846663	0.64	2.64515307809	2.41383443954
1407	0.0067159771965	0.00618248901958	0.68	1.84038668097	2.4240973857
1408	0.0185745728966	-0.000214992495995	0.68	2.15646707367	1.98804860796
1409	0.010701747349	0.000252710269223	0.68	2.04093046145	2.18603501685
1410	0.00586796710696	0.000138958564358	0.68	2.67427322125	2.21302787906
1411	-0.00299420619634	5.48295815181e-05	0.68	2.2405081603	2.67040011199
1412	0.0492640263293	0.00211146643757	0.68	1.26611288581	2.32940466896
1413	-0.00474696531536	0.008232357172	0.68	1.90341127414	2.06979115223
1414	0.000777527896751	8.43046232047e-05	0.68	1.67894301896	2.64623143603
1415	0.00919236600165	0.00720608959588	0.68	1.28526232243	2.19454104287
1416	0.033617220125	0.00254570101392	0.68	2.37434730016	2.51284207847
