left	lines	normal	right	split
-2.06861067553	-1.49860351217	-0.44	-0.0074668402078	-1.72696850199
-2.1694117301	-1.49436664744	-0.44	-0.013683162609	-2.30733631208
-2.65186907084	-1.48481522584	-0.44	-0.00142583541184	-2.05820792436
-1.23116742215	-1.49598215572	-0.44	-0.00289457650406	-2.28487600722
-2.21593376761	-2.10464377509	-0.44	-0.00730745068752	-1.45415797721
-2.10143916968	-1.42637966503	-0.44	-1.63922047766e-4	-1.29355192554
-1.69782348255	-1.4993769284	-0.44	-0.0540970489945	-2.20163190639
-1.94687161192	-1.45619720365	-0.44	-0.0215979189881	-2.49696730039
-2.64606332797	-1.48003145073	-0.44	-0.00359177654761	-1.76010640667
-1.88161808923	-1.49788590822	-0.4	-0.00731046047472	-1.68742418898
-1.23633804817	-1.49002735724	-0.4	-0.0179066389479	-2.32512766372
-1.64945662401	-1.49815712385	-0.4	-2.40406959514e-4	-2.0603679488
-2.49193447114	-1.67388939258	-0.4	-0.0222134233999	-1.75804383327
-1.86379898621	-1.49965957779	-0.4	-0.00107787292967	-2.25226597229
-1.47875497934	-1.49388704614	-0.4	-0.00739035461556	-2.47264140773
-2.06572767399	-1.49995486096	-0.4	-0.00264039987608	-2.17530794811
-1.78695115762	-1.49961826787	-0.4	-0.0253940996048	-1.52582271441
-2.26967296477	-1.49896355147	-0.4	-0.00116932363159	-1.62001929439
-1.86429485532	-1.49688288273	-0.4	-0.00536835582458	-1.68715656183
-1.14207862765	-1.32978372615	-0.36	-0.0112731458052	-2.09457802531
-1.77668524799	-1.49483837505	-0.36	-0.0210213029	-2.32813025584
-1.77185240157	-1.41596382554	-0.36	-0.0102812449735	-1.95902835359
-1.71452055975	-1.49713085645	-0.36	-0.00626006873166	-1.69341956875
-1.73812412407	-1.49716518917	-0.36	-0.00412865904378	-2.320846663
-1.67018040243	-2.0968538882	-0.36	-0.00446199554858	-2.45989643301
-2.36861073846	-1.49991416514	-0.36	-0.00691419514666	-1.99083113144
-1.8185069955	-1.46788852342	-0.36	-0.0108066904708	-1.88212642201
-2.40141930007	-1.49994372568	-0.36	-0.0340139025711	-1.32625712272
-1.26422708381	-1.49267746377	-0.36	-0.0180856391067	-1.61591885543
-1.51463959083	-1.49685277018	-0.32	-0.00492452358219	-1.31611611341
-2.04309178501	-1.28890125325	-0.32	-0.00572461025645	-1.3551227857100001
-2.5617835706	-1.42724355613	-0.32	-0.003704549576	-1.49547567676
-2.64094762716	-1.49989647902	-0.32	-0.00211708425718	-2.06529819969
-2.47943519909	-1.49992838841	-0.32	-0.0256494051566	-1.72868640026
-1.24222976006	-1.20297521952	-0.32	-0.015240300804	-1.98186831334
-1.19015515971	-1.35868189832	-0.32	-0.00745002579404	-1.63775143179
-1.85010884294	-1.49999680922	-0.32	-0.0305437925509	-2.62008001644
-1.99061589074	-1.49985699069	-0.32	-0.0147790397276	-1.83148665607
-2.05916760095	-1.4998442024	-0.32	-0.00491763969363	-1.22629907273
-1.92380528045	-1.49783806841	-0.28	-0.00372266891854	-2.04690106045
-1.45427305809	-1.22964726898	-0.28	-5.15907935786e-4	-1.43078472713
-1.43361404367	-2.55345300776	-0.28	-0.00400847205705	-1.82788745495
-1.55738295061	-1.49993511679	-0.28	-0.00212605273056	-1.81498594799
-1.62632066278	-1.44961684245	-0.28	-0.00387231970502	-1.47623588956
-1.54747465241	-1.49974149212	-0.28	-0.0231986879714	-1.37241008676
-2.61287843627	-2.15840760781	-0.28	-0.0261836075475	-1.79824937593
-2.3458658604	-1.49942924519	-0.28	-1.39040906987e-4	-2.12927215073
-2.27729676263	-1.49982710663	-0.28	-0.00187068858608	-1.57414166122
-2.52171019724	-1.46117075842	-0.28	-5.83775458781e-4	-1.46315664782
-1.4093117317	-1.45329969057	-0.24	-0.00267887358464	-1.40946749823
-1.33744034172	-1.48905492009	-0.24	-0.00741157943153	-1.62947538121
-1.78023082758	-2.49206144916	-0.24	-0.00401575791769	-1.67503045528
-1.78042494326	-1.09725607321	-0.24	-0.00344097172133	-1.55529558345
-2.33204648042	-1.48238678956	-0.24	-0.00358975302047	-1.28334534064
-1.81832387382	-1.48289557963	-0.24	-0.00737780349753	-1.43644993102
-1.51672821174	-1.49868082066	-0.24	-0.00272960945734	-1.9902453273
-1.96609131949	-1.4992054028	-0.24	-4.80164555286e-4	-1.44261583711
-2.6480074443	-1.49657435469	-0.24	-0.0347855315792	-2.05725736422
-1.93844646133	-1.46765738109	-0.24	-0.00499422717383	-1.29981088392
-1.57207599235	6.58993400539e-5	-0.2	-0.00584618795589	-2.30273331296
-2.00913918981	-2.08137439266	-0.2	-0.00958610658312	-1.67267453856
-1.95444003312	-1.49879343826	-0.2	-0.00297287924533	-1.48869718381
-1.52089914821	-1.48103146071	-0.2	-0.0112086986888	-1.88420874036
-2.17701802324	-1.43485837381	-0.2	-0.0386452209969	-1.80984351145
-1.95856128834	-1.49210084478	-0.2	-0.00408074241327	-1.40235997453
-1.93181221711	-1.49704027763	-0.2	-4.96185092633e-4	-1.24740468597
-2.29623441722	-1.4977509221	-0.2	-0.0164599851586	-1.83405540094
-2.04074178738	-1.22899187617	-0.2	-0.00991192128757	-1.94447197915
-2.34301126183	-1.29341322341	-0.2	-0.00534665189362	-1.77908000148
-2.04195244303	-1.66787976073	-0.16	-0.0017534828529	-0.71034065287
-2.62567164532	-0.985219045099	-0.16	-0.0107125769098	-1.21857447433
-1.97869318199	1.47663557899e-4	-0.16	-0.00164189667488	-1.0581148809
-1.32360936849	-1.4999410014	-0.16	-0.0100365349966	-1.30983964759
-1.10550546235	-1.49947425306	-0.16	-0.00303447752243	-1.5233390887
-1.69045835505	-0.963282789199	-0.16	-0.00900043737494	-1.8968429063
-0.00948269574196	-2.23396971774	-0.16	-0.00217220279276	-1.59751787077
-2.14179498853	1.57822794402e-4	-0.16	-0.0121691332305	-2.2328513205
-1.47672178554	-1.71771926617	-0.16	-0.0013804766384	-1.82971390213
-1.34338175772	-1.49616804371	-0.16	-8.10567127554e-4	-1.33412913669
-1.71678524616	-0.905359230024	-0.12	-0.00690753829142	-1.22090467824
-1.30629828729	-1.24675648983	-0.12	-0.0068730315818	-1.5720219138
-1.89008911103	-1.48800093701	-0.12	-0.00913806407717	-1.7412770491
-1.46484850998	-1.20198353399	-0.12	-0.0329631994285	-1.55589755341
-2.35352282998	-1.49517648441	-0.12	-0.00689592431172	-2.18600759498
-1.73035434494	-1.41064836076	-0.12	-0.0190013679551	-1.46225465043
-1.47084289271	-1.49605327323	-0.12	-7.73029019512e-5	-2.14064823364
-2.02862114561	-1.42038117774	-0.12	-0.0174186093204	-1.35079430193
-1.48469536695	-1.48582417747	-0.12	-0.0024310241625	-1.72732401967
-2.04381423629	-1.39830363676	-0.12	-0.00102744460094	-2.11846045469
-1.58017366136	-1.49438389157	-0.0800000000002	-0.00270885770655	-1.83627933823
-1.02213241752	-1.49981795316	-0.0800000000002	-0.00307114638415	-2.61649642545
-2.25714493757e-4	0.00131271272431	-0.0800000000002	1.15305120096	-1.83954964887
-1.85606395751	0.0623887706671	-0.0800000000002	-0.00839701588779	-1.12515533406
-2.02733414095	-1.34458085667	-0.0800000000002	-0.0100445598103	-1.90928508106
-1.56507092171	-1.45546956267	-0.0800000000002	-0.00253931005995	-1.92762327599
-2.06413696816	-1.20803857142	-0.0800000000002	-0.00800991246735	-1.58630397352
-1.29365272577	-1.48545793572	-0.0800000000002	-0.0186154239151	-2.11970365728
-1.20348567274	-1.24492077158	-0.0800000000002	-0.00235681083754	-1.98547890247
-0.862503346505	-1.49887521768	-0.0800000000002	-0.0147718812725	-1.08440763238
-1.30280043157	0.00799331153718	-0.0400000000002	-0.016047674524	-1.28866943943
-2.05125935541	-1.4998576857	-0.0400000000002	2.03003054267	-1.90488955345
-1.69097311421	-0.963748755915	-0.0400000000002	-0.0011629779561	1.98855611313
-1.37819682891	-1.49411647873	-0.0400000000002	-0.00574235306018	1.546814605
-1.44406076523	0.00118566080027	-0.0400000000002	1.13968037754	1.598821568
-1.99533259116	0.00322435710028	-0.0400000000002	-0.00411311083352	-1.8336634811900001
-2.25358695778	0.00509002294507	-0.0400000000002	-0.00717320479554	-1.56258076295
-0.00925293905082	-1.4992694511	-0.0400000000002	-0.00488150066553	-2.25688161311
-1.32938730811	0.0618026927897	-0.0400000000002	1.43697383558	1.20047942735
-1.92012876453	-1.49862377325	-0.0400000000002	-0.00611238150279	-1.84849183219
-1.36669209282	0.0280922915181	-2.1316282072800002e-13	-2.1316282072800002e-13	-1.56207332579
-0.0080471834593	0.00829863193264	-2.1316282072800002e-13	-2.1316282072800002e-13	2.17826795157
-1.77823695526	-1.39814831694	-2.1316282072800002e-13	-0.0237194732806	-0.0218595590261
-0.00389741131179	0.0107523241263	-2.1316282072800002e-13	1.20986210234	0.918100965824
-0.00833907573996	3.53051014696e-5	-2.1316282072800002e-13	-2.1316282072800002e-13	1.90296334007
0.0176766666254	-0.840511015325	-2.1316282072800002e-13	-2.1316282072800002e-13	-1.60699949506
-0.00557851914846	0.00456927002706	-2.1316282072800002e-13	1.44153618229	1.43366803522
-1.00904216189	0.00181780021628	-2.1316282072800002e-13	-0.0223787044668	0.680076989266
-2.1316282072800002e-13	-0.00503960623625	-2.1316282072800002e-13	-7.20679214937e-4	0.0156609207333
-1.47425706423	-1.09079269652	-2.1316282072800002e-13	-0.011038941797	1.85945081343
-0.0065842142983	-1.49501027797	0.0399999999998	1.40362410461	-2.17125031222
-0.00604981193069	-0.985154047874	0.0399999999998	1.98908561063	-2.20665150875
-0.00606042874996	0.00130742666786	0.0399999999998	1.49902310947	-2.63149148246
-0.00929113272484	8.06781492617e-7	0.0399999999998	1.69306166285	-1.9262727462
-7.54714190192e-4	0.00176320390849	0.0399999999998	1.33018718374	1.87342923587
0.00833012028151	0.00669871698654	0.0399999999998	1.88654589211	1.14777089642
-0.00402192977489	3.45207930493e-4	0.0399999999998	1.36296522708	-1.85264136908
-0.00140940283169	-2.25502867573	0.0399999999998	-0.0133576898804	2.03104687163
1.30112514831e-4	-1.34261347357	0.0399999999998	0.985984994243	0.857575965287
-0.00247740958844	-0.90548964412	0.0399999999998	0.873938078457	1.863385084
-0.00213978986766	0.00178256144629	0.0799999999998	1.76598994864	1.3643643328
-2.00702952537	0.0109585538871	0.0799999999998	1.11780448127	1.81867804697
0.0071148055492	-1.28800420821	0.0799999999998	2.40200198577	1.43120521866
0.0200019652221	0.0074274300496	0.0799999999998	1.40148579118	1.34432849925
-0.0090408046937	0.00349818134109	0.0799999999998	1.56853301932	1.38102585312
-0.00665141947384	1.36600372109e-4	0.0799999999998	1.51756149822	-1.14486022061
2.75475494216e-4	5.92912300999e-4	0.0799999999998	1.3673231673	1.33391387676
0.0150002311782	0.0172126817971	0.0799999999998	0.282093004246	1.49198481764
-0.00819911108404	1.11748698455e-4	0.0799999999998	1.96211030189	1.89282754902
-0.00144403829393	0.133822294796	0.0799999999998	1.5621293974	1.18109356528
0.00223736379171	0.00164278532875	0.12	1.7166164855	1.74024682511
-8.39402249216e-4	2.35368753237e-4	0.12	1.1519722082	1.06824952678
-1.01243426342	-1.34047177918	0.12	2.08852172889	1.67309587186
0.00607839578384	0.00458954610404	0.12	1.66431795337	1.31667942921
0.00266259614249	0.035742927152	0.12	1.58515115628	2.39841293086
0.00349432434301	-1.15485945316	0.12	1.96328364004	2.64278399311
-0.0064665058073	0.00282276087938	0.12	1.37284436355	1.15800354674
-0.00735728079348	8.35353945875e-4	0.12	1.83382922681	0.713501842295
0.0107881769233	1.66996643767e-4	0.12	1.39601954468	1.67763211406
5.92098094932e-4	4.1018896642e-5	0.12	1.72288543981	1.86918379534
-0.00504033587985	-1.47512205195	0.16	1.79837503935	1.68732333926
-0.00658789991883	0.011571357335	0.16	1.77307696202	1.94218123112
-0.00374588202112	0.00442931387386	0.16	1.73133284565	1.34557566134
0.00672583838309	0.0882494597103	0.16	1.49595599009	1.81926933661
0.00130620968247	0.00999752627726	0.16	1.68433620276	1.64458157287
0.00416907176323	0.0125489675641	0.16	1.59164421022	1.35424816014
0.00614521070649	1.08415560836e-5	0.16	-0.00562357407084	0.891426616217
-0.0103518837106	1.38484488597e-4	0.16	1.66415758582	1.55684708093
0.0110490864144	1.34158858984e-4	0.16	1.63653165806	1.58078536417
-0.00797477783227	0.00782790846577	0.16	1.78993683263	2.10466463309
-8.7228489929e-4	0.00195076084962	0.2	1.55581631036	1.5032949485
-0.00696413882967	2.18986323603e-5	0.2	2.64824315684	2.1627898355
-0.00516410752165	7.72222416165e-4	0.2	1.79699944319	1.97495244359
-0.00152176603563	0.00925952871333	0.2	1.25100105982	1.78666990491
-0.00567029936962	5.13994436247e-4	0.2	2.64568856676	1.59080625637
-0.00348436744189	6.36600239906e-5	0.2	2.0903641617	1.6029376276
-0.00158063933176	0.105952352018	0.2	1.61092211662	1.86137391908
-0.00354288020071	-0.87608758083	0.2	2.07699179012	1.81140424333
-0.00475074795244	0.0780306396173	0.2	1.46033958277	1.54071329749
0.0101823623244	0.00109595548656	0.2	1.77193647479	1.60864425144
-0.00872853608774	0.156238777865	0.24	2.00931862986	2.62425687393
-0.00212286396785	8.60913389608e-6	0.24	2.26672353853	1.4929248046
-0.0039120393061	0.10735560677	0.24	1.6704637034	1.61032828781
-1.69068331224	0.0297922739757	0.24	1.34547263934	1.41940636123
0.0124319682988	2.47272716053e-4	0.24	2.57266237868	1.71080434795
-0.00633770176219	0.0196104263226	0.24	1.37690958334	1.97135782366
0.00573019903878	0.00213863620343	0.24	1.21943166775	1.52625341691
-0.00934374468505	0.0215716025916	0.24	1.29886860817	1.19934369522
-0.00352471647619	0.00248438542707	0.24	2.09599790372	2.65772370588
0.00566875134667	5.51113806627e-5	0.24	2.38336859104	1.75744932963
0.0142791290332	2.5414237634e-4	0.28	1.30139558464	1.71001864374
-6.80190791624e-4	4.65914840664e-4	0.28	1.85617729108	1.29502351503
-0.00513262898899	0.00127046785406	0.28	1.85253147462	1.2862138062
-0.0093046324622	0.00849670234656	0.28	1.48300197808	2.51761699648
-8.66450720197e-4	3.56169412563e-4	0.28	1.8875745859	2.2941118621
-0.0011206494961	7.91126134401e-4	0.28	1.72249897392	1.53876399472
0.00718174125439	5.39172116147e-4	0.28	2.31566492315	1.91700540892
-0.00335096479506	0.0113657550157	0.28	1.80861523638	2.07928402657
0.00387845733086	1.17606190669e-5	0.28	2.23507558309	1.55095261551
-0.00844665791816	0.00244818434217	0.28	1.36011813922	1.81375818708
-0.00765648558279	0.0163278280545	0.32	1.52592921901	1.73654517238
0.00932208437497	2.48200847498e-4	0.32	1.38272348617	1.65732299305
0.00349033871503	0.0200675380166	0.32	2.16845625666	1.54203434165
-0.00889106996603	0.00749201818799	0.32	1.62494455727	2.60997960745
0.00498499455017	0.0218332887136	0.32	1.72798349956	1.49273689392
-0.00710824394955	0.108963423301	0.32	1.82592587766	1.85987909637
0.0232996091268	4.5230910416e-4	0.32	1.70238761493	2.33363446281
-0.00525427370188	7.95814451339e-6	0.32	1.92442312177	2.03845063417
0.0284388644092	8.13598551178e-4	0.32	2.02190439729	1.4060623564
-0.00623980902588	2.78362251972e-6	0.32	1.24276451283	2.4170625202
0.00237148203574	0.0127083935656	0.36	1.65892971531	2.14596916483
-0.00485800160685	0.00186647376393	0.36	1.82331521931	1.36990330896
0.0108226583036	0.00773548691869	0.36	1.33253329297	1.77692651121
-0.00616614281201	2.42950272001e-4	0.36	1.62769704088	1.7540264209
-0.00750308681415	0.00175612573327	0.36	2.40285415934	1.73107381187
-0.0092486081633	0.00889158676959	0.36	2.27562380771	1.43701630701
9.66903469174e-4	1.35834121671e-4	0.36	2.63491800244	0.834893712236
-0.00766605187306	0.00538375184925	0.36	2.03844493946	2.52498475846
-0.0067379028561	0.00134070509465	0.36	2.63553132077	1.74929013815
-0.00754894429362	0.00585951911794	0.36	1.33214738815	2.22253477783
-0.00769820859184	6.16939844787e-5	0.4	2.63324940286	1.94042704798
-0.00698626690437	2.88974345173e-4	0.4	1.40661496816	2.01396581448
-0.00129417653129	0.0318379211977	0.4	1.91527091302	2.08392084044
-0.00646727487012	0.00111331734237	0.4	2.26769212977	1.91676010985
3.6042026521e-4	1.12773114632e-5	0.4	1.60956359194	2.09981043985
-0.00962373981374	5.67048402736e-5	0.4	2.13534678815	1.86822049278
-0.00780822559695	0.0954978589383	0.4	1.5170505023	1.67372544815
0.0214077137967	7.08446916088e-6	0.4	2.66679347967	1.95729352492
-0.00959493610165	0.00623480966468	0.4	1.88855589068	1.19732781682
-0.00889823477866	0.00730668303601	0.4	1.53212922886	2.17835820399
0.0143578221297	1.18222776512e-4	0.44	1.28017395361	1.37686341739
0.00495627178642	1.23852489347e-4	0.44	1.92670846556	1.26773816183
-0.00947911547315	0.0015781611161	0.44	2.38576070739	2.20250986513
-0.00847409739056	0.0339659007756	0.44	1.57120416431	2.06021484625
-0.00882526948157	0.0192452031637	0.44	1.64264368367	2.07997409125
-0.0022191259153	3.3734003163e-5	0.44	2.60497332723	2.49173525458
0.00259540953454	0.00578899334176	0.44	2.65955368808	1.77115035412
0.0043222042933	6.13281903213e-4	0.44	2.15771910941	1.46034491178
-0.0071809848547	0.021432822767	0.44	1.68121123021	1.59023209184
0.00175125603566	2.10501263568e-4	0.44	1.61499495593	1.77408058222
0.00104219012757	0.112478095634	0.48	2.25863371586	2.55742338854
-0.00810016346816	1.01061495832e-5	0.48	2.2231239167	2.01911866377
-0.00628854337344	-0.00296605335855	0.48	1.95161385172	2.25309688083
-0.00168256554507	-1.36966552105	0.48	2.03941267238	2.5556312184
-0.0029325976409	2.06052854105e-4	0.48	1.401997756	2.3759736333
0.00196352347785	0.00565829959932	0.48	1.6324248689	1.77703069809
0.012288740028	0.00217868078131	0.48	2.65371056955	1.54637327497
-5.38714602785e-4	7.06792398128e-4	0.48	1.80476129933	1.51170235059
0.0442393225698	5.41701526911e-5	0.48	1.89801548224	1.75481506723
1.85254370171e-4	9.71274994715e-4	0.48	2.03883797877	2.52012931343
-0.00773893022174	4.22497400429e-4	0.52	2.26562626218	1.41956108515
0.00101198525392	2.81484390173e-4	0.52	2.20547496971	1.52586080768
-0.00529488056712	0.00160640003146	0.52	1.66533960225	2.61731255908
-4.15252500169e-4	2.25589691246e-5	0.52	1.57058895318	1.97918425838
0.0257172645947	0.0172000001712	0.52	1.96951421778	2.20062616019
-0.00911531640881	2.48052099993e-4	0.52	1.84959723355	2.57914459954
-0.00700079820087	0.0333411340412	0.52	1.92157673636	1.47949632472
-0.00287360947683	0.111609440349	0.52	2.18796940202	1.74298807497
-0.00242797512036	0.00144824484293	0.52	2.67101765409	1.52637310895
0.00811056042738	-0.00850745669173	0.52	2.26452699369	1.82820734095
-0.00536485353623	6.86243949829e-4	0.56	1.70295148503	2.09435614832
0.0158164450153	1.70266592366e-4	0.56	2.07045185761	1.97434526942
0.0101224938829	2.09845632917e-4	0.56	1.65553790957	2.66957728125
-0.00948148638101	3.92109460022e-4	0.56	1.55605864263	2.23394721527
-5.31010798242e-4	0.00495329342594	0.56	2.36057477096	1.69179024628
-0.00373992040888	1.22611698391e-5	0.56	1.76407661278	2.03427616803
-0.00681381113494	2.0478609414e-4	0.56	1.16216843992	1.88264304636
-0.00841901103163	4.27825132409e-4	0.56	1.99394699266	1.69706913198
-0.00867641896065	0.0216189380029	0.56	2.29846533924	1.88042936896
0.0305197273452	6.75052535395e-4	0.56	2.06922831579	1.35065424381
0.018560789222	0.00698223041213	0.6	2.57799799921	1.67179223379
-0.00678059586108	0.0456815113867	0.6	1.97221083339	2.58126322319
-0.00396401679174	0.0575490144042	0.6	2.40598124014	2.18428786028
0.00303871645785	1.79506391812e-4	0.6	2.10240818566	2.27787796209
-0.0018995534212	0.0419470456807	0.6	1.91001328914	2.1016786703
-0.00557861000787	3.89767075416e-4	0.6	2.67322862233	2.53175959197
0.0321236167423	0.0161785870511	0.6	1.50432578936	2.48694447554
4.26410908871e-4	5.8599239408e-4	0.6	1.97613064582	1.7155508735
-0.00671212763021	6.79728714654e-4	0.6	2.19132393203	1.742560861
9.27458101907e-4	6.91243553121e-4	0.6	1.79215683692	2.52843353489
-0.00681166154204	4.42565821044e-4	0.64	1.38441936599	2.6629958882
-0.00181749995045	6.84052487397e-4	0.64	1.28904660407	2.01114608871
-0.00622901628566	5.62879950698e-5	0.64	2.39842561756	1.54559027748
-0.00268669475845	0.00231947165722	0.64	1.50548352896	2.51680661574
-8.7338259818e-4	0.00166898171697	0.64	2.28977337381	2.14716753475
-0.00931710768443	0.0163747552679	0.64	1.70104632681	2.13258071253
0.0073540981253	8.66665380712e-5	0.64	2.61004340036	1.9171674957
8.41325626569e-4	0.0590395947119	0.64	2.67856261752	1.52702198879
-0.0047263964223	0.0100383782131	0.64	1.82809611697	2.20068036332
0.00168673734753	5.22067846663e-4	0.64	2.64515307809	2.41383443954
0.0067159771965	0.00618248901958	0.68	1.84038668097	2.4240973857
0.0185745728966	-2.14992495995e-4	0.68	2.15646707367	1.98804860796
0.010701747349	2.52710269223e-4	0.68	2.04093046145	2.18603501685
0.00586796710696	1.38958564358e-4	0.68	2.67427322125	2.21302787906
-0.00299420619634	5.48295815181e-5	0.68	2.2405081603	2.67040011199
0.0492640263293	0.00211146643757	0.68	1.26611288581	2.32940466896
-0.00474696531536	0.008232357172	0.68	1.90341127414	2.06979115223
7.77527896751e-4	8.43046232047e-5	0.68	1.67894301896	2.64623143603
0.00919236600165	0.00720608959588	0.68	1.28526232243	2.19454104287
0.033617220125	0.00254570101392	0.68	2.37434730016	2.51284207847
0.00950090328303	0.00113724627695	0.72	2.14561496359	2.64749550176
-0.00930529878776	0.0183418029207	0.72	2.24433769506	2.49294835047
0.0333202029206	0.00162186658713	0.72	2.0424643045	2.67060975783
0.00150397782871	0.00139140253466	0.72	2.00421058186	2.30948306056
0.016042999074	0.0156696516219	0.72	1.36716283886	2.02225312972
0.0124384550028	3.30442589305e-4	0.72	2.34520781801	1.63020254112
-0.00471069562369	0.0836605535459	0.72	2.63171018083	1.83775936104
0.00663698978662	3.48136488086e-4	0.72	2.6490309122	2.24239799508
-0.00293340747562	0.00166238959863	0.72	2.63008054647	2.36197692298
0.0340772178557	0.00559547599564	0.72	2.37973910198	1.94330571695
0.120746476662	1.0970316864e-4	0.76	2.60928175642	2.63314513286
0.00380860091289	0.00967085743368	0.76	2.67113800477	2.5651292878
-0.00757549617152	0.0520716880069	0.76	1.80276456377	2.243538252
0.00250490437527	4.7038908123e-4	0.76	2.54062160244	2.67074316947
9.20936721107e-4	0.0320356421482	0.76	2.66302453328	2.38909153298
-0.00911370015808	0.0032179763632	0.76	2.65955738238	2.23773105151
0.0014450584492	0.0141031139477	0.76	2.64851923416	2.46649358303
-6.77271902872e-4	0.00262838785345	0.76	1.91079866661	2.65857418891
-7.19958918166e-4	0.102112532487	0.76	2.3936413593	2.51660163009
0.00682578038146	-0.00347415736279	0.76	2.04270304298	2.647801359
0.0250062760653	0.0102361990633	0.8	2.65879153625	2.36756327701
-0.00918303369787	-0.00575745734084	0.8	2.07081292813	2.36369388492
0.00309998486429	1.7055256615e-4	0.8	2.6249996741	2.45565960814
0.00219870024977	0.097961304315	0.8	2.67773664142	2.20101301246
-0.00187829105513	9.47897651202e-5	0.8	2.13662304713	2.37046241953
0.00120411780166	9.17385716988e-4	0.8	2.59180554106	2.29463171488
-0.00389734743762	9.25173242856e-4	0.8	2.00483713537	2.02217016765
-0.00668629877797	0.0298567038688	0.8	1.94832047309	2.05983715879
0.0191098997437	3.6096012784e-4	0.8	2.44678821357	1.756373974
0.0520622430983	0.00354923028557	0.8	2.124188587	2.66708299408
0.0039811303932	4.57939734092e-5	0.84	2.67314434547	2.15964105421
-0.00762730300697	0.00350080111327	0.84	2.31814335488	2.16877965143
-0.00902063277234	0.0119870674071	0.84	2.15520022761	2.46021241166
-0.00308713143605	0.0217770356425	0.84	2.67210697055	2.67817446018
-0.00328195937058	3.63551104452e-4	0.84	2.6728275927	2.20681384393
-0.00886583076915	3.49317519034e-5	0.84	2.66469285794	1.11438014492
-0.00724515923441	0.0717759317691	0.84	2.45722896559	1.92779362036
3.87119434619e-4	2.84179272727e-5	0.84	2.66792005494	2.08247822508
-0.00494646710396	8.54297923483e-4	0.84	2.33463625364	1.82049999048
0.0142593503429	0.0019919999579	0.84	2.66912403521	2.19666676095
-0.00577769830881	0.0833981466189	0.88	2.50595801252	1.91754945474
0.00860610486806	0.0150199897219	0.88	2.67126328251	2.38538681825
0.0118031243962	1.00863539732e-4	0.88	2.56209366132	2.6727920481
-0.00605541666951	1.36215428926e-4	0.88	2.36761765548	2.59873361514
0.019005563403	0.0286501026852	0.88	2.54216392738	2.55536108226
0.00547266522872	2.71771397943e-5	0.88	2.6796832955	2.20526694956
0.00211454728948	1.27805250261e-4	0.88	2.66856257351	2.11473368094
-7.9243122728e-4	3.72937367635e-4	0.88	2.38229792059	1.84957583435
-0.00542491606785	9.44968780408e-5	0.88	2.59151888539	2.3328136855
-0.00270331091201	7.55243877278e-4	0.88	2.5778473193	2.62307847364
0.00536244342641	8.47783714942e-5	0.92	2.02179943679	2.43802606031
0.0242121662774	0.00142588401016	0.92	2.65160735887	2.65515746304
0.250715255578	1.00818738127e-4	0.92	2.07431015645	1.84184735184
-0.00148674737976	0.135640918202	0.92	2.65351579279	2.67071550047
0.00780467832214	5.34017222351e-4	0.92	2.00553107373	1.83785005431
0.036521592243	6.02481211062e-4	0.92	1.92987770047	2.65127716582
-0.00185129854907	0.00129516575207	0.92	2.64214587426	2.42416445541
0.114239746044	0.0999328037879	0.92	2.49425673211	2.12899679034
-0.00918884887352	0.0658595031033	0.92	2.675400224	2.67459217416
0.0999961001983	0.00579805585655	0.92	2.25929248547	2.52689907905
0.00918847868977	7.14561827029e-4	0.96	2.67300804216	2.5292340832
0.00585375080991	0.0152131518441	0.96	2.58477168549	2.23144066455
0.00583059942024	0.00287358955232	0.96	2.33249487459	2.26625312663
0.00150213177374	6.23480312714e-4	0.96	2.6776671775	2.45545622893
0.0359063534278	0.00229773925901	0.96	2.18999583074	1.93733613883
0.0151829664344	0.0182316370719	0.96	2.12711483771	1.82661311813
0.0492751810424	5.58851737835e-6	0.96	2.11916683473	2.65178909042
0.240121172793	5.73186401501e-4	0.96	1.85831912879	1.81323449471
-0.00414795183732	0.0887811646216	0.96	2.54253156267	1.67336556909
0.0098889085564	0.00531281668395	0.96	2.39847552889	1.58205759871
-7.39468099932e-4	0.00710439523879	1	2.05206178934	2.60614771194
-0.00136813104736	7.48926349959e-4	1	2.2988490514	2.4602031042
0.0181666955637	0.00382739151998	1	2.6758200601	2.65673715225
-0.00187209357897	4.18552986862e-4	1	2.59706282428	2.60498727939
0.0010938906774	0.0883188534833	1	1.59197858845	2.48868835577
0.0131149743937	0.189371766495	1	2.67626927671	2.26350358081
0.0132212746691	1.72392725556e-5	1	2.66251529779	2.62548331757
0.0456443705343	0.00691821627072	1	2.00308896303	2.45925685475
0.046659970855	0.00228880227633	1	2.59179935392	2.53073802744
0.0249582115051	0.0521957155771	1	2.17619749769	2.45106986458
0.0925222459663	0.00111633198407	1.04	2.47902110116	2.58837626081
0.00319224515657	1.92557767548e-4	1.04	2.42870926096	2.66991565259
0.0244337174614	2.88614735928e-4	1.04	2.49359902826	2.45575110617
-0.00744199617602	0.0071419997257	1.04	2.15683862534	2.64893775406
0.0362229380887	2.04806328096e-5	1.04	2.63130100148	2.41191342146
0.00298236249619	0.267622515599	1.04	2.08246999136	2.42706489054
0.186867597796	0.0292095387038	1.04	2.67930528394	2.64334308714
0.414680220348	0.0237130195087	1.04	2.39978705201	2.57923537547
0.00570445432	0.763437238549	1.04	2.32972493052	2.27605258318
